COD_TRANSACAO,NUM_CONTA,DATA_TRANSACAO,NOME_TRANSACAO,VALOR_TRANSACAO
7914,495,2022-08-26 22:41:04.318,Compra Débito,-116.930000000000000
7915,824,2020-02-05 07:18:22.845,Compra Débito,-41.180000000000000
7916,406,2022-12-29 21:01:47.739,Compra Crédito,-23.980000000000000
7917,620,2019-11-10 20:41:02.543,Compra Débito,-23.220000000000000
7918,544,2020-01-30 04:32:18.368,Compra Débito,-18.310000000000000
7919,848,2020-01-30 04:25:13.731,Compra Crédito,-25.770000000000000
7920,342,2015-10-05 18:20:16.549,Depósito em espécie,58.940000000000000
7921,446,2019-07-22 18:17:27.363,Compra Débito,-15.540000000000000
7922,564,2020-03-22 10:13:05.580,Depósito em espécie,20.720000000000000
7923,553,2022-07-01 08:38:32.903,Pix - Recebido,351.200000000000000
7924,84,2020-01-29 08:46:18.670,Compra Débito,-21.890000000000000
7925,712,2022-12-10 00:55:35.744,Pix - Recebido,617.300000000000000
7926,897,2021-11-18 13:45:00.075,Compra Crédito,-37.920000000000000
7927,926,2015-12-19 01:04:47.931,Compra Débito,-105.450000000000000
7928,903,2018-09-20 17:23:35.189,Compra Débito,-19.860000000000000
7929,111,2022-12-27 08:32:58.084,Pix - Recebido,557.500000000000000
7930,185,2015-05-30 02:58:20.463,Compra Débito,-16.770000000000000
7931,4,2019-07-11 00:45:59.775,Compra Débito,-36.220000000000000
7932,600,2015-12-12 13:07:33.397,Compra Crédito,-14.090000000000000
7933,635,2017-03-25 12:54:02.484,Saque,-94.398233801940010
7934,98,2016-08-14 07:52:30.708,Compra Crédito,-4.350000000000000
7935,755,2018-09-07 10:01:27.724,Compra Crédito,-27.500000000000000
7936,226,2022-07-11 09:45:55.362,Compra Crédito,-32.370000000000000
7937,376,2022-11-10 14:03:46.138,Compra Débito,-44.420000000000000
7938,415,2014-10-20 07:42:34.555,TED - Recebido,18950.000000000000000
7939,935,2019-02-02 17:15:40.112,Compra Crédito,-213.380000000000000
7940,98,2016-08-23 03:31:12.200,Compra Débito,-84.200000000000000
7941,362,2018-03-13 00:20:56.213,Compra Crédito,-10.080000000000000
7942,642,2020-01-06 16:37:21.946,Compra Crédito,-17.690000000000000
7943,92,2022-04-01 04:30:07.924,Pix - Realizado,-214.600000000000020
7944,689,2014-06-01 06:58:49.349,TED - Recebido,23550.000000000000000
7945,302,2021-02-07 19:13:35.039,Compra Débito,-38.300000000000000
7946,953,2021-04-17 05:15:38.035,Pix - Recebido,290.799999999999950
7947,949,2016-07-29 06:36:19.074,Compra Crédito,-97.310000000000000
7948,170,2022-12-28 16:32:10.382,Pix - Realizado,-635.600000000000000
7949,442,2022-12-30 23:57:15.237,Pix - Realizado,-641.000000000000000
7950,589,2020-03-15 09:15:58.152,Compra Crédito,-2.790000000000000
7951,215,2021-07-15 21:44:36.864,Compra Débito,-93.310000000000000
7952,249,2016-12-29 05:58:47.912,Compra Débito,-58.470000000000000
7953,929,2022-09-06 12:54:57.284,Pix - Realizado,-149.700000000000020
7954,907,2016-08-20 15:32:04.269,Compra Crédito,-43.740000000000000
7955,926,2015-12-19 01:55:03.651,Compra Crédito,-42.730000000000000
7956,804,2022-12-26 12:48:55.813,Pix - Realizado,-465.799999999999950
7957,210,2015-10-17 19:19:52.086,Compra Crédito,-18.730000000000000
7958,883,2022-10-31 05:35:12.284,Pix - Realizado,-717.000000000000000
7959,318,2020-08-16 23:37:55.311,Depósito em espécie,44.970000000000000
7960,600,2015-12-19 22:01:08.353,Compra Crédito,-28.410000000000000
7961,960,2019-05-11 21:24:44.020,Compra Crédito,-34.510000000000000
7962,42,2022-01-06 10:35:11.370,Compra Crédito,-40.930000000000000
7963,678,2022-08-21 00:45:59.030,Compra Crédito,-54.090000000000000
7964,9,2021-11-14 23:04:03.957,Compra Crédito,-9.780000000000000
7965,775,2019-10-03 03:33:06.283,Depósito em espécie,78.030000000000000
7966,896,2018-09-27 16:50:47.387,Estorno de Debito,13.260000000000000
7967,222,2019-02-09 11:37:27.063,Pagamento de boleto,-180.200000000000000
7968,203,2022-06-11 13:40:58.353,TED - Recebido,49135.000000000000000
7969,383,2019-08-08 06:36:49.023,Compra Débito,-68.890000000000000
7970,529,2018-03-11 23:09:38.201,Compra Débito,-24.300000000000000
7971,107,2022-12-30 21:20:21.090,Compra Crédito,-13.710000000000000
7972,879,2013-04-03 16:43:29.918,Depósito em espécie,27.620000000000000
7973,578,2022-12-06 00:06:20.332,Compra Débito,-42.490000000000000
7974,343,2021-06-28 01:11:15.880,Compra Crédito,-31.770000000000000
7975,397,2019-09-28 15:44:07.820,Saque,-159.255423925162500
7976,977,2021-02-26 07:42:54.475,Compra Crédito,-56.880000000000000
7977,631,2016-06-17 20:35:28.134,Compra Débito,-30.040000000000000
7978,890,2022-02-01 07:12:30.670,Depósito em espécie,25.820000000000000
7979,837,2020-08-14 13:18:08.475,Compra Crédito,-11.610000000000000
7980,540,2021-03-12 15:05:56.500,Compra Crédito,-14.520000000000000
7981,632,2019-09-02 19:59:12.595,Compra Débito,-31.740000000000000
7982,163,2022-08-12 02:29:52.064,Compra Débito,-21.250000000000000
7983,571,2022-12-04 16:13:47.863,Compra Crédito,-56.980000000000000
7984,317,2011-05-26 16:23:05.684,Compra Crédito,-17.310000000000000
7985,578,2022-12-15 20:30:49.954,Compra Crédito,-15.650000000000000
7986,666,2022-07-13 15:39:07.074,DOC - Recebido,27145.000000000000000
7987,683,2022-12-24 07:38:04.021,Pix - Realizado,-129.700000000000020
7988,648,2022-09-13 00:04:07.446,Compra Crédito,-43.590000000000000
7989,427,2020-07-08 04:34:25.522,Compra Crédito,-13.760000000000000
7990,295,2017-07-23 11:09:21.979,Compra Crédito,-102.920000000000000
7991,312,2022-10-01 06:49:37.847,Pix - Recebido,890.300000000000000
7992,251,2018-05-12 00:55:58.625,Depósito em espécie,45.490000000000000
7993,669,2015-10-29 02:54:31.305,Compra Crédito,-18.240000000000000
7994,419,2020-07-12 05:16:46.561,Compra Débito,-16.860000000000000
7995,646,2016-09-10 13:34:50.852,Compra Crédito,-14.210000000000000
7996,281,2020-09-01 10:20:25.112,Compra Crédito,-33.170000000000000
7997,911,2022-05-29 00:43:03.851,Pix - Realizado,-265.200000000000000
7998,151,2017-01-02 22:14:50.106,Compra Crédito,-10.530000000000000
7999,606,2017-09-16 21:58:46.638,Compra Crédito,-5.920000000000000
8000,417,2018-05-04 18:52:54.969,Compra Crédito,-17.860000000000000
8001,849,2020-07-09 17:04:02.333,Transferência entre CC - Crédito,163.299999999999980
8002,599,2023-01-20 20:27:24.663,Compra Crédito,-148.600000000000000
8003,371,2017-06-26 20:50:05.037,Compra Crédito,-22.130000000000000
8004,696,2017-12-04 18:51:18.406,Compra Crédito,-15.640000000000000
8005,57,2014-10-07 11:10:49.064,Compra Crédito,-87.350000000000000
8006,783,2017-10-17 08:50:48.206,Saque,-123.233914152049020
8007,488,2019-09-05 22:48:05.060,Compra Crédito,-39.270000000000000
8008,764,2017-10-31 05:24:54.743,Compra Crédito,-23.250000000000000
8009,870,2022-02-04 08:58:16.059,Compra Crédito,-43.580000000000000
8010,916,2014-06-12 12:02:10.807,Depósito em espécie,113.980000000000000
8011,85,2022-01-06 02:11:16.633,Compra Crédito,-14.880000000000000
8012,948,2021-01-23 17:27:56.689,Pix - Realizado,-592.200000000000000
8013,529,2018-03-13 05:06:53.576,Compra Débito,-22.850000000000000
8014,383,2019-10-05 05:12:46.604,Compra Crédito,-12.860000000000000
8015,110,2014-03-19 03:29:38.281,Compra Crédito,-49.520000000000000
8016,934,2015-12-14 14:27:07.987,Saque,-96.222667648190850
8017,232,2022-10-04 06:37:04.881,Compra Crédito,-21.690000000000000
8018,395,2021-11-22 06:22:38.369,Pix - Recebido,182.800000000000000
8019,903,2018-09-21 14:01:33.638,Estorno de Debito,80.630000000000000
8020,76,2014-08-09 12:51:12.761,Compra Débito,-25.670000000000000
8021,503,2022-12-30 01:45:03.009,Compra Crédito,-15.470000000000000
8022,437,2022-11-27 17:15:08.215,Compra Crédito,-7.250000000000000
8023,975,2014-11-20 08:31:27.677,Compra Crédito,-34.190000000000000
8024,187,2017-04-18 07:58:03.759,Compra Crédito,-49.860000000000000
8025,482,2021-12-01 01:59:09.086,Compra Crédito,-57.500000000000000
8026,916,2014-07-05 09:10:13.205,Compra Crédito,-96.480000000000000
8027,178,2022-04-22 08:52:10.169,Compra Crédito,-21.880000000000000
8028,788,2013-08-07 23:32:53.551,Compra Débito,-102.270000000000000
8029,555,2021-01-16 08:10:28.634,Compra Crédito,-8.970000000000000
8030,323,2022-10-31 12:12:31.484,Pix - Realizado,-301.000000000000000
8031,785,2022-10-04 14:17:04.473,Pix - Realizado,-402.800000000000000
8032,810,2015-03-21 04:41:58.414,Compra Débito,-138.530000000000000
8033,18,2013-02-27 20:49:33.085,Compra Crédito,-53.770000000000000
8034,836,2020-12-28 02:46:38.836,Compra Crédito,-69.170000000000000
8035,926,2017-05-21 06:29:30.186,Compra Crédito,-19.090000000000000
8036,377,2022-09-25 14:43:14.795,Pix - Realizado,-91.199999999999990
8037,840,2022-12-13 02:29:21.206,Pix - Recebido,1272.700000000000000
8038,718,2014-10-05 08:55:10.363,Compra Débito,-65.560000000000000
8039,237,2020-01-05 02:17:42.485,Compra Crédito,-49.590000000000000
8040,819,2022-06-15 12:28:27.872,TED - Recebido,10290.000000000000000
8041,38,2021-07-24 11:00:03.745,Compra Débito,-114.520000000000000
8042,753,2019-03-11 03:30:09.882,Depósito em espécie,13.620000000000000
8043,820,2017-06-05 23:15:18.781,Depósito em espécie,43.450000000000000
8044,786,2017-12-05 11:47:56.307,Depósito em espécie,6.930000000000000
8045,948,2021-01-25 10:55:11.786,Compra Crédito,-16.200000000000000
8046,301,2021-05-24 01:45:48.105,Compra Crédito,-126.190000000000000
8047,604,2018-02-10 01:27:51.187,Compra Crédito,-13.940000000000000
8048,202,2017-01-04 10:09:27.397,Compra Crédito,-10.270000000000000
8049,118,2019-08-23 22:46:50.858,Compra Crédito,-23.710000000000000
8050,189,2020-11-27 12:37:01.773,Compra Débito,-18.330000000000000
8051,702,2022-06-29 11:39:15.520,Compra Crédito,-19.230000000000000
8052,536,2018-01-01 06:14:38.029,Estorno de Debito,39.180000000000000
8053,936,2022-04-19 18:59:27.571,Saque,-583.252835322366000
8054,265,2016-12-26 18:35:08.022,Compra Crédito,-165.500000000000000
8055,538,2021-02-01 06:46:26.121,Compra Crédito,-59.580000000000000
8056,176,2018-07-06 22:45:39.005,Depósito em espécie,84.400000000000000
8057,368,2020-11-02 18:04:37.452,Compra Crédito,-20.040000000000000
8058,753,2019-03-11 16:55:41.594,Compra Débito,-13.500000000000000
8059,719,2022-01-27 05:21:26.633,Pix - Realizado,-412.000000000000000
8060,185,2015-05-30 03:04:49.171,Compra Crédito,-165.730000000000000
8061,664,2019-02-17 03:27:39.431,Compra Débito,-31.010000000000000
8062,847,2021-02-17 13:11:54.173,Compra Débito,-77.960000000000000
8063,448,2021-02-03 11:39:37.818,Pix - Realizado,-1212.300000000000000
8064,549,2020-01-03 16:41:17.818,Compra Crédito,-20.070000000000000
8065,16,2022-02-16 05:05:03.469,Compra Crédito,-136.630000000000000
8066,881,2018-04-09 18:34:34.689,Depósito em espécie,66.520000000000000
8067,716,2022-12-06 14:53:31.779,Pix - Realizado,-239.400000000000000
8068,728,2021-09-13 18:51:13.404,Compra Crédito,-56.750000000000000
8069,706,2018-12-22 18:06:13.380,Compra Crédito,-16.460000000000000
8070,88,2019-01-11 00:31:21.985,Compra Débito,-41.270000000000000
8071,841,2017-07-24 07:20:51.007,Compra Débito,-16.310000000000000
8072,639,2022-07-09 04:50:01.220,Pix - Realizado,-182.399999999999980
8073,767,2017-02-10 06:40:50.210,Compra Débito,-23.620000000000000
8074,825,2014-01-06 18:44:11.395,Depósito em espécie,8.860000000000000
8075,635,2017-03-25 15:07:59.800,TED - Recebido,5880.000000000000000
8076,540,2021-03-13 10:15:04.689,Compra Débito,-156.990000000000000
8077,702,2022-06-30 01:54:16.858,Compra Crédito,-115.170000000000000
8078,908,2015-07-27 04:20:59.346,Compra Crédito,-110.690000000000000
8079,269,2015-05-13 03:55:11.722,Compra Crédito,-15.220000000000000
8080,309,2022-10-16 05:40:37.280,Compra Crédito,-35.310000000000000
8081,512,2017-09-01 02:25:39.319,Estorno de Debito,48.740000000000000
8082,998,2013-07-24 15:45:45.939,Compra Crédito,-39.660000000000000
8083,571,2022-12-04 16:25:12.844,Compra Crédito,-42.290000000000000
8084,980,2019-07-29 15:35:56.963,Compra Débito,-48.840000000000000
8085,862,2021-02-21 08:54:57.250,Pix - Recebido,781.599999999999900
8086,510,2016-02-04 08:26:43.437,Compra Crédito,-11.500000000000000
8087,453,2015-03-02 07:49:40.266,Compra Crédito,-29.350000000000000
8088,892,2011-10-14 13:53:53.790,Depósito em espécie,24.100000000000000
8089,994,2017-10-07 22:22:50.982,Compra Débito,-24.540000000000000
8090,565,2019-09-18 13:02:15.900,Compra Débito,-45.000000000000000
8091,412,2019-02-21 01:38:35.164,Saque,-93.834789261732400
8092,267,2020-06-19 02:21:06.454,Compra Débito,-39.960000000000000
8093,64,2022-06-30 12:33:02.174,Pix - Realizado,-456.200000000000000
8094,648,2022-09-13 06:41:27.632,Compra Crédito,-85.360000000000000
8095,180,2017-01-07 11:43:50.393,Compra Débito,-6.300000000000000
8096,475,2020-04-21 14:42:26.549,Compra Crédito,-13.830000000000000
8097,796,2022-10-17 08:26:03.848,Compra Débito,-68.970000000000000
8098,760,2011-02-06 20:44:33.366,Depósito em espécie,29.560000000000000
8099,285,2018-10-17 21:03:52.071,Compra Crédito,-29.990000000000000
8100,258,2020-10-25 08:32:55.092,Compra Crédito,-13.100000000000000
8101,348,2019-12-28 10:42:13.923,Compra Débito,-37.120000000000000
8102,690,2016-08-04 20:30:54.716,Saque,-131.730398590544350
8103,127,2016-06-03 03:24:23.527,Depósito em espécie,148.070000000000000
8104,626,2022-09-10 17:55:19.636,Compra Crédito,-9.780000000000000
8105,349,2021-09-13 08:37:52.051,Pix - Recebido,1467.200000000000000
8106,894,2022-06-23 09:46:32.662,Pix - Recebido,165.200000000000000
8107,442,2022-12-30 23:59:12.907,Compra Crédito,-112.350000000000000
8108,625,2016-10-25 18:22:08.867,Compra Crédito,-26.210000000000000
8109,211,2022-12-30 23:19:33.703,Compra Débito,-144.430000000000000
8110,82,2022-03-22 15:13:21.498,Compra Débito,-50.640000000000000
8111,823,2021-02-02 17:10:28.779,Pix - Realizado,-268.200000000000000
8112,953,2021-04-21 22:51:14.481,Compra Crédito,-28.490000000000000
8113,30,2021-12-14 13:06:55.181,Pix - Realizado,-731.900000000000000
8114,733,2022-02-09 11:46:50.971,Compra Débito,-22.360000000000000
8115,940,2017-05-04 21:37:47.435,Compra Débito,-7.280000000000000
8116,424,2012-03-20 20:47:49.435,Compra Crédito,-8.960000000000000
8117,365,2017-09-16 23:16:04.286,Saque,-39.387923000572630
8118,477,2016-03-17 21:23:39.409,Compra Crédito,-27.010000000000000
8119,277,2022-12-29 17:29:07.016,Pix - Recebido,151.100000000000000
8120,669,2015-10-29 19:56:42.709,Compra Crédito,-40.050000000000000
8121,257,2011-02-19 19:53:30.274,Compra Crédito,-6.960000000000000
8122,482,2021-12-06 12:23:44.656,Pix - Recebido,223.100000000000000
8123,493,2020-11-08 13:30:25.418,Compra Débito,-69.970000000000000
8124,627,2017-07-30 00:04:17.733,Compra Crédito,-54.180000000000000
8125,811,2020-08-10 13:20:37.588,Compra Débito,-9.340000000000000
8126,933,2021-05-09 01:00:59.777,Compra Débito,-48.140000000000000
8127,98,2016-08-23 03:40:26.806,Compra Crédito,-85.600000000000000
8128,638,2020-10-15 09:46:11.591,Compra Débito,-21.570000000000000
8129,968,2014-09-14 04:27:24.697,Compra Débito,-48.690000000000000
8130,954,2018-05-10 18:05:25.771,Compra Débito,-50.650000000000000
8131,655,2021-01-10 18:38:50.421,Pagamento de boleto,-1153.000000000000000
8132,216,2012-05-04 19:31:50.120,Compra Crédito,-67.800000000000000
8133,838,2017-12-13 21:06:22.001,Compra Crédito,-12.010000000000000
8134,126,2015-12-17 23:50:13.319,Compra Débito,-43.910000000000000
8135,866,2021-12-25 01:54:31.887,Compra Crédito,-8.470000000000000
8136,561,2019-02-12 01:36:59.903,Compra Débito,-8.350000000000000
8137,987,2018-07-09 08:02:56.718,Compra Crédito,-10.590000000000000
8138,776,2018-04-22 23:27:25.514,Compra Crédito,-41.620000000000000
8139,333,2018-10-16 11:00:39.487,Compra Crédito,-78.960000000000000
8140,299,2019-11-12 23:58:03.295,Compra Débito,-46.330000000000000
8141,862,2021-02-21 09:04:37.988,Pix - Realizado,-201.600000000000000
8142,396,2022-01-16 21:20:24.413,Compra Crédito,-30.610000000000000
8143,517,2022-06-26 13:51:13.936,Depósito em espécie,103.920000000000000
8144,485,2013-07-08 03:41:25.555,Compra Crédito,-64.930000000000000
8145,943,2017-03-27 05:33:15.849,Depósito em espécie,270.880000000000000
8146,746,2022-10-13 16:58:08.374,Compra Crédito,-141.930000000000000
8147,620,2019-11-10 20:52:00.877,Saque,-234.267127180690100
8148,475,2020-05-28 14:59:58.512,Compra Crédito,-28.880000000000000
8149,495,2022-08-26 22:43:24.915,Pix - Realizado,-123.400000000000000
8150,233,2016-09-12 00:02:32.562,Compra Débito,-48.660000000000000
8151,882,2020-02-10 08:34:38.937,Compra Débito,-50.250000000000000
8152,567,2020-03-07 04:14:08.065,Compra Crédito,-19.950000000000000
8153,235,2014-08-05 22:02:17.335,Compra Débito,-15.820000000000000
8154,613,2010-02-06 10:53:11.588,Compra Débito,-57.560000000000000
8155,95,2022-12-22 16:34:04.796,Depósito em espécie,30.300000000000000
8156,143,2021-05-18 18:37:12.527,Compra Crédito,-19.740000000000000
8157,91,2020-01-31 00:41:38.904,Depósito em espécie,32.120000000000000
8158,671,2014-11-19 16:12:27.071,Depósito em espécie,30.190000000000000
8159,722,2019-03-09 07:53:13.266,Compra Débito,-64.880000000000000
8160,701,2021-01-31 16:59:03.065,Pix - Recebido,114.700000000000000
8161,516,2015-02-14 22:20:25.433,TED - Recebido,10020.000000000000000
8162,160,2013-04-17 19:17:37.110,Depósito em espécie,46.350000000000000
8163,133,2020-04-07 19:30:35.532,Compra Crédito,-11.100000000000000
8164,20,2019-07-20 11:11:34.548,Compra Débito,-14.870000000000000
8165,911,2022-06-01 17:46:37.233,Pix - Realizado,-141.500000000000000
8166,876,2021-08-22 15:42:00.996,Pix - Realizado,-166.299999999999980
8167,998,2013-07-24 16:56:39.958,Compra Crédito,-9.010000000000000
8168,419,2020-07-18 08:45:09.875,Pagamento de boleto,-3133.600000000000400
8169,100,2020-10-26 06:51:17.908,Compra Débito,-4.510000000000000
8170,860,2015-11-27 08:31:13.566,Compra Débito,-63.930000000000000
8171,521,2019-11-15 13:12:31.528,Compra Débito,-24.870000000000000
8172,126,2015-12-19 05:38:39.331,Compra Crédito,-50.230000000000000
8173,526,2021-10-28 02:25:07.891,Pix - Realizado,-322.700000000000050
8174,262,2022-12-25 10:02:44.773,Pix - Recebido,260.400000000000000
8175,910,2019-06-16 19:04:58.451,Depósito em espécie,22.530000000000000
8176,959,2015-07-23 19:49:39.367,Compra Crédito,-91.290000000000000
8177,879,2013-04-15 00:45:19.472,Depósito em espécie,28.560000000000000
8178,252,2022-12-30 22:21:30.316,Compra Crédito,-30.340000000000000
8179,521,2019-12-30 03:06:49.432,Compra Crédito,-9.140000000000000
8180,484,2014-08-24 07:10:33.298,Estorno de Debito,89.090000000000000
8181,214,2013-12-02 08:57:06.118,Compra Crédito,-53.160000000000000
8182,713,2015-03-08 00:45:16.079,Compra Débito,-21.680000000000000
8183,976,2016-07-01 02:24:45.984,Depósito em espécie,118.070000000000000
8184,538,2021-04-02 00:36:32.036,Pix - Recebido,268.200000000000000
8185,51,2013-08-02 03:50:31.239,Compra Débito,-31.230000000000000
8186,7,2022-09-09 22:01:39.358,Pix - Realizado,-85.600000000000010
8187,696,2017-12-04 20:25:37.801,Compra Débito,-63.490000000000000
8188,759,2022-11-11 10:58:56.214,Pix - Recebido,313.299999999999950
8189,748,2019-01-15 15:10:53.273,Compra Crédito,-105.190000000000000
8190,887,2018-01-31 03:42:19.510,Compra Crédito,-23.030000000000000
8191,168,2018-12-18 09:10:18.607,Compra Crédito,-24.280000000000000
8192,123,2014-08-19 21:43:16.552,Compra Crédito,-55.810000000000000
8193,430,2013-06-21 19:23:06.483,Compra Crédito,-112.250000000000000
8194,906,2021-06-06 18:28:44.904,Compra Débito,-56.920000000000000
8195,568,2018-10-03 19:35:37.926,Compra Crédito,-3.170000000000000
8196,777,2018-11-09 15:51:34.940,Compra Débito,-7.360000000000000
8197,269,2015-05-14 10:41:16.589,Compra Crédito,-19.430000000000000
8198,323,2022-11-01 02:07:05.618,Compra Crédito,-32.650000000000000
8199,846,2022-08-14 14:04:47.490,Pix - Realizado,-1342.600000000000000
8200,965,2020-01-09 11:20:40.162,Compra Crédito,-23.410000000000000
8201,356,2020-04-07 12:21:47.455,Compra Crédito,-15.330000000000000
8202,722,2019-08-11 06:36:12.106,Compra Débito,-86.240000000000000
8203,86,2021-08-28 00:40:54.454,Pix - Recebido,5097.900000000001000
8204,48,2022-12-30 23:44:03.995,Compra Crédito,-53.410000000000000
8205,338,2022-04-26 11:40:53.839,Compra Débito,-51.540000000000000
8206,749,2015-06-30 19:26:45.499,Compra Débito,-24.090000000000000
8207,410,2018-08-17 01:46:04.534,Compra Crédito,-101.470000000000000
8208,929,2022-11-23 21:38:33.780,Depósito em espécie,18.430000000000000
8209,872,2018-10-20 12:50:12.299,Compra Crédito,-106.620000000000000
8210,806,2015-01-26 21:29:04.931,Depósito em espécie,77.600000000000000
8211,655,2021-01-17 01:04:13.884,Pix - Realizado,-372.700000000000050
8212,845,2013-07-05 04:41:36.236,Compra Crédito,-376.500000000000000
8213,412,2019-02-21 03:17:35.431,Compra Crédito,-54.550000000000000
8214,29,2022-01-14 09:41:19.609,Compra Débito,-164.890000000000000
8215,892,2011-10-15 03:47:59.875,Compra Crédito,-153.840000000000000
8216,449,2022-01-16 00:14:08.759,Saque,-56.623039727530994
8217,22,2014-11-24 04:24:08.179,Depósito em espécie,30.520000000000000
8218,202,2017-01-04 10:47:13.964,Estorno de Debito,6.650000000000000
8219,585,2017-11-19 16:18:06.786,Compra Crédito,-114.240000000000000
8220,118,2019-08-25 13:55:18.370,Depósito em espécie,53.320000000000000
8221,660,2015-01-14 05:07:29.029,Saque,-94.513329744342160
8222,247,2016-03-01 01:55:06.062,Compra Débito,-50.590000000000000
8223,745,2019-03-28 04:53:42.362,Compra Crédito,-3.900000000000000
8224,627,2017-07-30 00:06:02.746,Compra Crédito,-9.390000000000000
8225,611,2022-12-30 19:47:15.488,Pix - Recebido,433.400000000000030
8226,307,2019-01-27 06:20:14.589,Compra Crédito,-56.790000000000000
8227,161,2022-12-21 18:40:28.744,Pix - Realizado,-1689.199999999999800
8228,463,2022-02-25 19:59:38.042,Compra Crédito,-50.790000000000000
8229,502,2013-03-16 03:00:15.643,Compra Débito,-47.270000000000000
8230,743,2014-10-05 03:36:28.077,Compra Crédito,-3.630000000000000
8231,891,2018-04-24 23:22:46.633,Saque,-292.586534046129600
8232,943,2017-03-27 06:14:49.329,Compra Crédito,-4.730000000000000
8233,246,2017-03-30 15:00:05.749,Compra Crédito,-223.720000000000000
8234,700,2014-10-31 08:59:31.720,DOC - Recebido,16575.000000000000000
8235,738,2021-11-10 16:27:43.863,Compra Crédito,-31.410000000000000
8236,317,2011-06-01 05:55:17.316,Compra Débito,-34.570000000000000
8237,72,2022-11-07 06:02:23.071,Pix - Realizado,-324.600000000000000
8238,772,2014-02-19 19:35:25.040,Compra Débito,-22.080000000000000
8239,679,2015-12-29 10:00:01.667,Compra Crédito,-23.960000000000000
8240,421,2020-04-14 08:26:07.574,Depósito em espécie,44.860000000000000
8241,359,2014-03-17 00:56:57.076,Compra Crédito,-34.420000000000000
8242,99,2022-11-16 04:43:52.913,Pix - Realizado,-359.799999999999950
8243,700,2014-10-31 13:10:13.506,TED - Realizado,-15500.000000000000000
8244,145,2022-11-11 15:04:47.205,Compra Crédito,-14.070000000000000
8245,215,2021-07-18 01:28:55.559,Compra Crédito,-32.930000000000000
8246,855,2016-09-15 10:17:29.172,Compra Crédito,-13.400000000000000
8247,858,2022-12-26 01:22:53.628,Compra Crédito,-74.180000000000000
8248,454,2014-02-01 23:02:27.319,DOC - Recebido,20300.000000000000000
8249,751,2021-09-20 17:47:04.367,Compra Crédito,-81.860000000000000
8250,798,2020-01-22 10:17:53.440,Compra Crédito,-46.640000000000000
8251,247,2016-03-01 03:39:05.881,Compra Crédito,-48.520000000000000
8252,650,2021-12-20 11:33:00.647,Compra Crédito,-43.230000000000000
8253,180,2017-01-15 03:08:18.890,Compra Crédito,-176.950000000000000
8254,152,2022-12-25 02:04:06.409,Compra Crédito,-113.800000000000000
8255,496,2022-12-26 10:36:16.030,Compra Crédito,-20.590000000000000
8256,813,2015-02-09 18:56:18.692,Compra Débito,-2.830000000000000
8257,359,2014-03-17 19:09:28.866,Compra Débito,-17.300000000000000
8258,993,2019-10-04 06:39:59.686,Depósito em espécie,42.380000000000000
8259,537,2017-06-16 20:33:53.856,Compra Crédito,-17.790000000000000
8260,773,2011-06-18 22:57:49.692,Depósito em espécie,95.350000000000000
8261,359,2014-03-17 21:38:10.033,Estorno de Debito,13.800000000000000
8262,44,2020-11-06 19:26:08.330,Estorno de Debito,23.010000000000000
8263,856,2021-11-14 21:56:11.355,Compra Crédito,-47.550000000000000
8264,272,2014-11-14 01:21:30.028,Compra Débito,-119.780000000000000
8265,928,2022-07-20 10:20:05.971,Pix - Recebido,328.000000000000000
8266,556,2018-09-25 09:47:06.376,Depósito em espécie,95.490000000000000
8267,435,2022-12-30 15:31:35.255,Compra Débito,-60.530000000000000
8268,666,2022-08-01 06:56:18.726,Compra Débito,-27.730000000000000
8269,363,2021-10-24 18:09:22.461,Pix - Recebido,1071.100000000000000
8270,302,2021-02-07 20:11:25.599,Pix - Realizado,-823.400000000000100
8271,320,2015-10-04 17:39:27.805,Depósito em espécie,89.290000000000000
8272,20,2019-07-20 16:47:20.735,Compra Crédito,-58.190000000000000
8273,745,2019-03-28 15:20:55.308,TED - Recebido,27840.000000000000000
8274,499,2018-08-06 21:40:14.298,Compra Crédito,-6.180000000000000
8275,186,2015-02-02 22:03:19.267,Compra Débito,-46.790000000000000
8276,499,2018-08-06 21:54:52.469,Compra Crédito,-52.300000000000000
8277,505,2022-03-25 14:50:49.777,Pix - Realizado,-74.400000000000000
8278,231,2017-08-14 04:08:37.340,Compra Débito,-218.670000000000000
8279,763,2019-01-30 13:54:30.446,Compra Crédito,-19.810000000000000
8280,750,2016-06-02 09:54:47.248,Compra Crédito,-13.910000000000000
8281,902,2019-04-02 22:28:39.253,Compra Débito,-15.880000000000000
8282,655,2021-04-27 09:14:44.770,Compra Débito,-18.560000000000000
8283,800,2022-07-23 05:46:53.074,Compra Crédito,-79.310000000000000
8284,889,2019-04-20 21:26:31.103,Compra Crédito,-13.240000000000000
8285,672,2018-12-08 06:17:08.367,Saque,-313.056501879274500
8286,37,2012-07-13 09:57:14.814,Compra Crédito,-65.270000000000000
8287,195,2015-07-03 11:11:58.594,Compra Crédito,-29.250000000000000
8288,774,2019-09-05 07:09:02.075,Compra Crédito,-67.500000000000000
8289,194,2020-08-15 14:00:00.754,Compra Crédito,-15.170000000000000
8290,626,2022-10-03 23:31:31.568,Compra Crédito,-50.470000000000000
8291,954,2018-05-23 18:15:23.903,Compra Crédito,-18.240000000000000
8292,606,2017-09-17 01:05:14.262,Compra Débito,-99.510000000000000
